&IN
 ETA=  2.6000000000000001     ,
 XI0=  84500.000000000000     ,
 BETA=  6.5999999999999996     ,
 P=-0.56999999999999995     ,
 K0=  5.5999999999999996     ,
 KF=  3.0000000000000000     ,
 L0=  10.000000000000000     ,
 LF=  35.000000000000000     ,
 LM=  15.000000000000000     ,
 LW=  3.0000000000000000     ,
 T0=  1700000.0000000000     ,
 TF=  27000000.000000000     ,
 VS=  6.5900000000000004E-003,
 NMAX=10000      ,
 /
   2.6000000000000001     
   84500.000000000000     
   6.5999999999999996     
 -0.56999999999999995     
   5.5999999999999996     
   3.0000000000000000     
   10.000000000000000     
   35.000000000000000     
   15.000000000000000     
   3.0000000000000000     
   1700000.0000000000     
   27000000.000000000     
   6.5900000000000004E-003
       10000
   2.5000000000000001E-003

L                        T                        Ta                       v                        
    0.24507500000000E+02     0.11438057164231E+08     0.11318021246876E+08     0.16201483278654E+05     0.30000096185534E+01
    0.24510000000000E+02     0.11440805723406E+08     0.11320844604932E+08     0.16209088176082E+05     0.30000095655647E+01
    0.24512500000000E+02     0.11443554721887E+08     0.11323621846105E+08     0.16216695866729E+05     0.30000095128553E+01
    0.24515000000000E+02     0.11446304159672E+08     0.11326446047037E+08     0.16224306351336E+05     0.30000094604236E+01
    0.24517500000000E+02     0.11449054036760E+08     0.11329224089341E+08     0.16231919630645E+05     0.30000094082684E+01
    0.24520000000000E+02     0.11451804353148E+08     0.11332049133229E+08     0.16239535705396E+05     0.30000093563883E+01
    0.24522500000000E+02     0.11454555108835E+08     0.11334827976716E+08     0.16247154576331E+05     0.30000093047818E+01
    0.24525000000000E+02     0.11457306303819E+08     0.11337653863642E+08     0.16254776244190E+05     0.30000092534476E+01
    0.24527500000000E+02     0.11460057938098E+08     0.11340433508364E+08     0.16262400709716E+05     0.30000092023843E+01
    0.24530000000000E+02     0.11462810011670E+08     0.11343260238408E+08     0.16270027973651E+05     0.30000091515906E+01
    0.24532500000000E+02     0.11465562524535E+08     0.11346040684418E+08     0.16277658036735E+05     0.30000091010651E+01
    0.24535000000000E+02     0.11468315476689E+08     0.11348868257662E+08     0.16285290899710E+05     0.30000090508065E+01
    0.24537500000000E+02     0.11471068868131E+08     0.11351649505011E+08     0.16292926563319E+05     0.30000090008134E+01
    0.24540000000000E+02     0.11473822698861E+08     0.11354477921535E+08     0.16300565028303E+05     0.30000089510845E+01
    0.24542500000000E+02     0.11476576968875E+08     0.11357259970275E+08     0.16308206295406E+05     0.30000089016184E+01
    0.24545000000000E+02     0.11479331678172E+08     0.11360089230161E+08     0.16315850365368E+05     0.30000088524139E+01
    0.24547500000000E+02     0.11482086826751E+08     0.11362872080345E+08     0.16323497238933E+05     0.30000088034696E+01
    0.24550000000000E+02     0.11484842414610E+08     0.11365702183673E+08     0.16331146916842E+05     0.30000087547843E+01
    0.24552500000000E+02     0.11487598441748E+08     0.11368485835352E+08     0.16338799399840E+05     0.30000087063566E+01
    0.24555000000000E+02     0.11490354908162E+08     0.11371316782204E+08     0.16346454688668E+05     0.30000086581852E+01
    0.24557500000000E+02     0.11493111813852E+08     0.11374101235430E+08     0.16354112784069E+05     0.30000086102688E+01
    0.24560000000000E+02     0.11495869158815E+08     0.11376933025887E+08     0.16361773686787E+05     0.30000085626062E+01
    0.24562500000000E+02     0.11498626943050E+08     0.11379718280712E+08     0.16369437397564E+05     0.30000085151960E+01
    0.24565000000000E+02     0.11501385166555E+08     0.11382550914854E+08     0.16377103917144E+05     0.30000084680371E+01
    0.24567500000000E+02     0.11504143829330E+08     0.11385336971330E+08     0.16384773246270E+05     0.30000084211280E+01
    0.24570000000000E+02     0.11506902931372E+08     0.11388170449240E+08     0.16392445385686E+05     0.30000083744677E+01
    0.24572500000000E+02     0.11509662472679E+08     0.11390957307419E+08     0.16400120336136E+05     0.30000083280547E+01
    0.24575000000000E+02     0.11512422453252E+08     0.11393791629176E+08     0.16407798098362E+05     0.30000082818880E+01
    0.24577500000000E+02     0.11515182873087E+08     0.11396579289110E+08     0.16415478673110E+05     0.30000082359662E+01
    0.24580000000000E+02     0.11517943732183E+08     0.11399414454797E+08     0.16423162061122E+05     0.30000081902880E+01
    0.24582500000000E+02     0.11520705030540E+08     0.11402202916538E+08     0.16430848263144E+05     0.30000081448523E+01
    0.24585000000000E+02     0.11523466768155E+08     0.11405038926234E+08     0.16438537279919E+05     0.30000080996579E+01
    0.24587500000000E+02     0.11526228945027E+08     0.11407828189834E+08     0.16446229112192E+05     0.30000080547035E+01
    0.24590000000000E+02     0.11528991561155E+08     0.11410665043622E+08     0.16453923760707E+05     0.30000080099879E+01
    0.24592500000000E+02     0.11531754616537E+08     0.11413455109132E+08     0.16461621226209E+05     0.30000079655099E+01
    0.24595000000000E+02     0.11534518111172E+08     0.11416292807092E+08     0.16469321509442E+05     0.30000079212683E+01
    0.24597500000000E+02     0.11537282045059E+08     0.11419083674565E+08     0.16477024611152E+05     0.30000078772619E+01
    0.24600000000000E+02     0.11540046418195E+08     0.11421922216779E+08     0.16484730532083E+05     0.30000078334895E+01
    0.24602500000000E+02     0.11542811230581E+08     0.11424713886266E+08     0.16492439272980E+05     0.30000077899499E+01
    0.24605000000000E+02     0.11545576482214E+08     0.11427553272814E+08     0.16500150834590E+05     0.30000077466420E+01
    0.24607500000000E+02     0.11548342173093E+08     0.11430345744368E+08     0.16507865217656E+05     0.30000077035646E+01
    0.24610000000000E+02     0.11551108303217E+08     0.11433185975332E+08     0.16515582422924E+05     0.30000076607165E+01
    0.24612500000000E+02     0.11553874872584E+08     0.11435979249004E+08     0.16523302451141E+05     0.30000076180966E+01
    0.24615000000000E+02     0.11556641881194E+08     0.11438820324464E+08     0.16531025303051E+05     0.30000075757036E+01
    0.24617500000000E+02     0.11559409329045E+08     0.11441614400306E+08     0.16538750979401E+05     0.30000075335365E+01
    0.24620000000000E+02     0.11562177216135E+08     0.11444456320345E+08     0.16546479480936E+05     0.30000074915941E+01
    0.24622500000000E+02     0.11564945542464E+08     0.11447251198409E+08     0.16554210808403E+05     0.30000074498752E+01
    0.24625000000000E+02     0.11567714308031E+08     0.11450093963106E+08     0.16561944962548E+05     0.30000074083788E+01
    0.24627500000000E+02     0.11570483512833E+08     0.11452889643444E+08     0.16569681944116E+05     0.30000073671037E+01
    0.24630000000000E+02     0.11573253156870E+08     0.11455733252882E+08     0.16577421753855E+05     0.30000073260487E+01
    0.24632500000000E+02     0.11576023240141E+08     0.11458529735546E+08     0.16585164392511E+05     0.30000072852128E+01
    0.24635000000000E+02     0.11578793762644E+08     0.11461374189805E+08     0.16592909860830E+05     0.30000072445949E+01
    0.24637500000000E+02     0.11581564724378E+08     0.11464171474846E+08     0.16600658159560E+05     0.30000072041938E+01
    0.24640000000000E+02     0.11584336125343E+08     0.11467016774008E+08     0.16608409289447E+05     0.30000071640084E+01
    0.24642500000000E+02     0.11587107965537E+08     0.11469814861478E+08     0.16616163251238E+05     0.30000071240377E+01
    0.24645000000000E+02     0.11589880244958E+08     0.11472661005623E+08     0.16623920045681E+05     0.30000070842805E+01
    0.24647500000000E+02     0.11592652963606E+08     0.11475459895575E+08     0.16631679673523E+05     0.30000070447357E+01
    0.24650000000000E+02     0.11595426121480E+08     0.11478306884785E+08     0.16639442135511E+05     0.30000070054024E+01
    0.24652500000000E+02     0.11598199718579E+08     0.11481106577270E+08     0.16647207432392E+05     0.30000069662794E+01
    0.24655000000000E+02     0.11600973754901E+08     0.11483954411626E+08     0.16654975564915E+05     0.30000069273656E+01
    0.24657500000000E+02     0.11603748230446E+08     0.11486754906696E+08     0.16662746533826E+05     0.30000068886599E+01
    0.24660000000000E+02     0.11606523145212E+08     0.11489603586279E+08     0.16670520339875E+05     0.30000068501614E+01
    0.24662500000000E+02     0.11609298499198E+08     0.11492404883986E+08     0.16678296983809E+05     0.30000068118689E+01
    0.24665000000000E+02     0.11612074292404E+08     0.11495254408877E+08     0.16686076466375E+05     0.30000067737815E+01
    0.24667500000000E+02     0.11614850524828E+08     0.11498056509272E+08     0.16693858788323E+05     0.30000067358980E+01
    0.24670000000000E+02     0.11617627196469E+08     0.11500906879553E+08     0.16701643950400E+05     0.30000066982174E+01
    0.24672500000000E+02     0.11620404307327E+08     0.11503709782688E+08     0.16709431953356E+05     0.30000066607387E+01
    0.24675000000000E+02     0.11623181857400E+08     0.11506560998440E+08     0.16717222797938E+05     0.30000066234609E+01
    0.24677500000000E+02     0.11625959846688E+08     0.11509364704367E+08     0.16725016484896E+05     0.30000065863829E+01
    0.24680000000000E+02     0.11628738275189E+08     0.11512216765671E+08     0.16732813014978E+05     0.30000065495037E+01
    0.24682500000000E+02     0.11631517142903E+08     0.11515021274442E+08     0.16740612388933E+05     0.30000065128223E+01
    0.24685000000000E+02     0.11634296449829E+08     0.11517874181379E+08     0.16748414607511E+05     0.30000064763377E+01
    0.24687500000000E+02     0.11637076195965E+08     0.11520679493046E+08     0.16756219671460E+05     0.30000064400488E+01
    0.24690000000000E+02     0.11639856381311E+08     0.11523533245697E+08     0.16764027581530E+05     0.30000064039548E+01
    0.24692500000000E+02     0.11642637005867E+08     0.11526339360311E+08     0.16771838338470E+05     0.30000063680545E+01
    0.24695000000000E+02     0.11645418069630E+08     0.11529193958758E+08     0.16779651943030E+05     0.30000063323470E+01
    0.24697500000000E+02     0.11648199572601E+08     0.11532000876371E+08     0.16787468395960E+05     0.30000062968314E+01
    0.24700000000000E+02     0.11650981514778E+08     0.11534856320695E+08     0.16795287698009E+05     0.30000062615065E+01
    0.24702500000000E+02     0.11653763896161E+08     0.11537664041358E+08     0.16803109849927E+05     0.30000062263715E+01
    0.24705000000000E+02     0.11656546716749E+08     0.11540520331641E+08     0.16810934852465E+05     0.30000061914254E+01
    0.24707500000000E+02     0.11659329976540E+08     0.11543328855407E+08     0.16818762706373E+05     0.30000061566672E+01
    0.24710000000000E+02     0.11662113675535E+08     0.11546185991728E+08     0.16826593412400E+05     0.30000061220959E+01
    0.24712500000000E+02     0.11664897813733E+08     0.11548995318649E+08     0.16834426971298E+05     0.30000060877107E+01
    0.24715000000000E+02     0.11667682391132E+08     0.11551853301091E+08     0.16842263383817E+05     0.30000060535104E+01
    0.24717500000000E+02     0.11670467407732E+08     0.11554663431217E+08     0.16850102650707E+05     0.30000060194943E+01
    0.24720000000000E+02     0.11673252863533E+08     0.11557522259861E+08     0.16857944772719E+05     0.30000059856613E+01
    0.24722500000000E+02     0.11676038758533E+08     0.11560333193245E+08     0.16865789750605E+05     0.30000059520105E+01
    0.24725000000000E+02     0.11678825092732E+08     0.11563192868172E+08     0.16873637585115E+05     0.30000059185410E+01
    0.24727500000000E+02     0.11681611866129E+08     0.11566004604866E+08     0.16881488277000E+05     0.30000058852518E+01
    0.24730000000000E+02     0.11684399078723E+08     0.11568865126157E+08     0.16889341827012E+05     0.30000058521421E+01
    0.24732500000000E+02     0.11687186730514E+08     0.11571677666212E+08     0.16897198235902E+05     0.30000058192108E+01
    0.24735000000000E+02     0.11689974821501E+08     0.11574539033949E+08     0.16905057504422E+05     0.30000057864571E+01
    0.24737500000000E+02     0.11692763351684E+08     0.11577352377416E+08     0.16912919633323E+05     0.30000057538801E+01
    0.24740000000000E+02     0.11695552321062E+08     0.11580214591681E+08     0.16920784623356E+05     0.30000057214788E+01
    0.24742500000000E+02     0.11698341729633E+08     0.11583028738612E+08     0.16928652475275E+05     0.30000056892524E+01
    0.24745000000000E+02     0.11701131577399E+08     0.11585891799485E+08     0.16936523189831E+05     0.30000056571999E+01
    0.24747500000000E+02     0.11703921864357E+08     0.11588706749932E+08     0.16944396767776E+05     0.30000056253205E+01
    0.24750000000000E+02     0.11706712590508E+08     0.11591570657494E+08     0.16952273209861E+05     0.30000055936133E+01
    0.24752500000000E+02     0.11709503755851E+08     0.11594386411510E+08     0.16960152516841E+05     0.30000055620774E+01
    0.24755000000000E+02     0.11712295360385E+08     0.11597251165843E+08     0.16968034689467E+05     0.30000055307118E+01
    0.24757500000000E+02     0.11715087404110E+08     0.11600067723478E+08     0.16975919728491E+05     0.30000054995158E+01
    0.24760000000000E+02     0.11717879887025E+08     0.11602933324663E+08     0.16983807634667E+05     0.30000054684884E+01
    0.24762500000000E+02     0.11720672809130E+08     0.11605750685969E+08     0.16991698408747E+05     0.30000054376288E+01
    0.24765000000000E+02     0.11723466170424E+08     0.11608617134088E+08     0.16999592051484E+05     0.30000054069361E+01
    0.24767500000000E+02     0.11726259970907E+08     0.11611435299116E+08     0.17007488563632E+05     0.30000053764095E+01
    0.24770000000000E+02     0.11729054210578E+08     0.11614302594250E+08     0.17015387945943E+05     0.30000053460481E+01
    0.24772500000000E+02     0.11731848889437E+08     0.11617121563052E+08     0.17023290199171E+05     0.30000053158510E+01
    0.24775000000000E+02     0.11734644007484E+08     0.11619989705282E+08     0.17031195324070E+05     0.30000052858175E+01
    0.24777500000000E+02     0.11737439564717E+08     0.11622809477911E+08     0.17039103321393E+05     0.30000052559466E+01
    0.24780000000000E+02     0.11740235561136E+08     0.11625678467318E+08     0.17047014191893E+05     0.30000052262375E+01
    0.24782500000000E+02     0.11743031996742E+08     0.11628499043824E+08     0.17054927936325E+05     0.30000051966894E+01
    0.24785000000000E+02     0.11745828871534E+08     0.11631368880490E+08     0.17062844555442E+05     0.30000051673014E+01
    0.24787500000000E+02     0.11748626185510E+08     0.11634190260926E+08     0.17070764049999E+05     0.30000051380728E+01
    0.24790000000000E+02     0.11751423938672E+08     0.11637060944932E+08     0.17078686420749E+05     0.30000051090026E+01
    0.24792500000000E+02     0.11754222131018E+08     0.11639883129348E+08     0.17086611668448E+05     0.30000050800902E+01
    0.24795000000000E+02     0.11757020762548E+08     0.11642754660776E+08     0.17094539793849E+05     0.30000050513346E+01
    0.24797500000000E+02     0.11759819833262E+08     0.11645577649224E+08     0.17102470797707E+05     0.30000050227350E+01
    0.24800000000000E+02     0.11762619343160E+08     0.11648450028155E+08     0.17110404680777E+05     0.30000049942907E+01
